;Disposa.de.connexió.a.Internet.a.la.llar.;Connexió.ràpida;Tenen.tarifa.plana.;Missatges.mobil;Quants.televisors.tenen.;TV.de.pagament.;Amb.quina.freqüència.usa.ordinador.;Utilitza.programes.ofimàtics;Informàtica.avançada;Aplicacions.específiques;Per.oci;Amb.quina.freqüència.usa.inet.;Català;Castellà;Anglès;Edat;Sexe;Nivell.d.estudis;Activitat.professional;Nivell.ingressos.mensuals;Estudia.per.Internet.;Fa.servir.correu.electrònic.;Fa.servir.xat.;Fa.teletreball.;Ha.comprat.aliments.;Ha.comprat.per.Internet.;Internet.per.a.l.oci.;Pagament.a.través.d.Internet.;Tràmits.amb.els.serveis.sanitaris.;Tràmits.per.Internet.amb.l.Admó.;Utilitza.serveis.banca.electrònica.;Visita.webs.de.l.Admó.;Visita.webs.sanitaris.
7646;TRUE;FALSE;TRUE;Entre 10 i 20;1TV;FALSE;Diàriament;TRUE;FALSE;FALSE;TRUE;Diàriament;TRUE;FALSE;FALSE;Edat(35,45];Home;Secundaris;Assalariats;NS/NC;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
765;TRUE;FALSE;FALSE;NO;2TVs;FALSE;Diàriament;FALSE;FALSE;FALSE;TRUE;Diàriament;FALSE;TRUE;FALSE;Edat(14,25];Home;Secundaris;Estudiants;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7655;TRUE;FALSE;FALSE;Cap (o menys d'1 per;+3TVs;TRUE;Diàriament;TRUE;FALSE;TRUE;FALSE;Amb menys freq.;TRUE;FALSE;FALSE;Edat(35,45];Dona;Superiors;Empresaris;NS/NC;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
7658;TRUE;FALSE;FALSE;Cap (o menys d'1 per;2TVs;FALSE;Mensualment;TRUE;FALSE;FALSE;FALSE;Mensualment;FALSE;TRUE;FALSE;Edat(35,45];Dona;Primaris;Assalariats;210.000 - 420.000;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
766;FALSE;FALSE;FALSE;Entre 10 i 20;3TVs;TRUE;Diàriament;TRUE;FALSE;FALSE;TRUE;Setmanalment;TRUE;FALSE;FALSE;Edat(14,25];Home;Superiors;Assalariats;420.000 - 675.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
7673;FALSE;FALSE;FALSE;Cap (o menys d'1 per;2TVs;FALSE;Mensualment;FALSE;FALSE;TRUE;FALSE;Amb menys freq.;FALSE;TRUE;FALSE;Edat(35,45];Dona;Superiors;Mestressa casa;125.000 - 210.000;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
768;FALSE;FALSE;FALSE;NO;2TVs;FALSE;Amb menys freqüència;TRUE;FALSE;TRUE;FALSE;Amb menys freq.;FALSE;TRUE;FALSE;Edat(55,65];Dona;Primaris;Altres inactius;NS/NC;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
769;TRUE;FALSE;FALSE;NO;+3TVs;TRUE;Diàriament;TRUE;FALSE;FALSE;FALSE;Setmanalment;FALSE;TRUE;FALSE;Edat(45,55];Dona;Secundaris;Assalariats;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
7692;FALSE;FALSE;FALSE;Entre 10 i 20;1TV;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Setmanalment;TRUE;TRUE;FALSE;Edat(25,35];Dona;Superiors;Assalariats;210.000 - 420.000;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
77;TRUE;TRUE;TRUE;Més de 20;+3TVs;TRUE;Diàriament;TRUE;FALSE;FALSE;TRUE;Diàriament;FALSE;TRUE;TRUE;Edat(14,25];Home;Secundaris;Estudiants;NS/NC;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
7702;TRUE;FALSE;TRUE;NO;+3TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;TRUE;Diàriament;FALSE;TRUE;TRUE;Edat(25,35];Home;Superiors;Estudiants;NS/NC;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
7708;FALSE;FALSE;FALSE;Entre 10 i 20;1TV;FALSE;Setmanalment;TRUE;FALSE;FALSE;FALSE;Setmanalment;FALSE;TRUE;FALSE;Edat(14,25];Dona;Superiors;Assalariats;210.000 - 420.000;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
772;TRUE;FALSE;TRUE;Entre 5 i 10;2TVs;TRUE;Diàriament;TRUE;TRUE;TRUE;FALSE;Diàriament;FALSE;TRUE;FALSE;Edat(35,45];Home;Secundaris;Assalariats;420.000 - 675.000;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
773;TRUE;FALSE;FALSE;NO;2TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Diàriament;FALSE;TRUE;TRUE;Edat(45,55];Dona;Superiors;Aturats;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
775;FALSE;FALSE;FALSE;Cap (o menys d'1 per;2TVs;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Amb menys freq.;TRUE;TRUE;FALSE;Edat(45,55];Dona;Superiors;Assalariats;210.000 - 420.000;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
7757;FALSE;FALSE;FALSE;Entre 5 i 10;2TVs;FALSE;Setmanalment;TRUE;FALSE;FALSE;FALSE;Setmanalment;FALSE;TRUE;FALSE;Edat(14,25];Dona;Secundaris;Estudiants;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7765;TRUE;FALSE;FALSE;Cap (o menys d'1 per;+3TVs;TRUE;Diàriament;TRUE;TRUE;TRUE;FALSE;Setmanalment;TRUE;TRUE;FALSE;Edat(45,55];Home;Secundaris;Assalariats;420.000 - 675.000;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
7767;TRUE;FALSE;TRUE;Menys de 5;2TVs;FALSE;Diàriament;TRUE;FALSE;TRUE;TRUE;Diàriament;TRUE;TRUE;FALSE;Edat(25,35];Dona;Secundaris;Assalariats;420.000 - 675.000;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE
7776;TRUE;FALSE;FALSE;Entre 10 i 20;1TV;TRUE;Diàriament;FALSE;FALSE;FALSE;TRUE;Diàriament;TRUE;TRUE;TRUE;Edat(14,25];Dona;Secundaris;Estudiants;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
7779;FALSE;FALSE;FALSE;Cap (o menys d'1 per;3TVs;FALSE;Diàriament;FALSE;FALSE;TRUE;FALSE;Setmanalment;TRUE;FALSE;FALSE;Edat(35,45];Dona;Secundaris;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE
778;TRUE;FALSE;FALSE;Cap (o menys d'1 per;3TVs;TRUE;Diàriament;FALSE;FALSE;FALSE;TRUE;Mensualment;FALSE;TRUE;FALSE;Edat(55,65];Dona;Primaris;Altres inactius;NS/NC;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7783;TRUE;FALSE;FALSE;NO;2TVs;TRUE;Mensualment;TRUE;FALSE;FALSE;TRUE;Setmanalment;TRUE;TRUE;FALSE;Edat(45,55];Dona;Superiors;Assalariats;210.000 - 420.000;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
78;TRUE;FALSE;FALSE;Cap (o menys d'1 per;1TV;FALSE;Diàriament;TRUE;TRUE;TRUE;FALSE;Setmanalment;FALSE;TRUE;TRUE;Edat(35,45];Home;Secundaris;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
780;TRUE;FALSE;FALSE;NO;2TVs;FALSE;Setmanalment;FALSE;TRUE;FALSE;FALSE;Setmanalment;FALSE;TRUE;FALSE;Edat(45,55];Dona;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
7800;TRUE;FALSE;FALSE;Menys de 5;2TVs;FALSE;Diàriament;TRUE;TRUE;TRUE;FALSE;Diàriament;FALSE;TRUE;FALSE;Edat(25,35];Home;Superiors;Assalariats;420.000 - 675.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
7804;TRUE;FALSE;TRUE;Més de 20;2TVs;FALSE;Mensualment;TRUE;FALSE;FALSE;TRUE;Mensualment;FALSE;TRUE;FALSE;Edat(35,45];Dona;Primaris;Altres inactius;125.000 - 210.000;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7805;FALSE;FALSE;FALSE;Cap (o menys d'1 per;2TVs;FALSE;Diàriament;TRUE;TRUE;FALSE;FALSE;Diàriament;TRUE;FALSE;FALSE;Edat(35,45];Dona;Superiors;Assalariats;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
7806;TRUE;TRUE;TRUE;NO;1TV;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Setmanalment;TRUE;FALSE;FALSE;Edat(35,45];Dona;Secundaris;Assalariats;125.000 - 210.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
781;TRUE;FALSE;FALSE;Menys de 5;2TVs;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Diàriament;FALSE;TRUE;FALSE;Edat(25,35];Dona;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
7810;TRUE;TRUE;TRUE;NO;1TV;FALSE;Diàriament;FALSE;TRUE;FALSE;FALSE;Diàriament;TRUE;TRUE;TRUE;Edat(35,45];Home;Superiors;Assalariats;210.000 - 420.000;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
7812;TRUE;TRUE;TRUE;Cap (o menys d'1 per;+3TVs;TRUE;Diàriament;TRUE;FALSE;TRUE;FALSE;Setmanalment;TRUE;TRUE;FALSE;Edat(45,55];Dona;Secundaris;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7813;TRUE;TRUE;TRUE;Menys de 5;2TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;TRUE;Diàriament;FALSE;TRUE;FALSE;Edat(14,25];Home;Primaris;Assalariats;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
7816;TRUE;FALSE;FALSE;Cap (o menys d'1 per;3TVs;FALSE;Amb menys freqüència;TRUE;FALSE;FALSE;FALSE;Mensualment;TRUE;TRUE;FALSE;Edat(65,99];Home;Superiors;Empresaris;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7819;TRUE;FALSE;FALSE;Menys de 5;3TVs;TRUE;Diàriament;TRUE;FALSE;FALSE;TRUE;Diàriament;FALSE;TRUE;TRUE;Edat(25,35];Dona;Secundaris;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE
782;TRUE;FALSE;FALSE;NO;2TVs;FALSE;Amb menys freqüència;TRUE;FALSE;FALSE;TRUE;Setmanalment;TRUE;TRUE;TRUE;Edat(25,35];Dona;Superiors;Aturats;210.000 - 420.000;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
7836;TRUE;FALSE;TRUE;Entre 10 i 20;1TV;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Diàriament;FALSE;FALSE;TRUE;Edat(25,35];Home;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
7839;TRUE;FALSE;FALSE;NO;+3TVs;TRUE;No;FALSE;FALSE;FALSE;FALSE;Amb menys freq.;TRUE;FALSE;FALSE;Edat(45,55];Dona;Secundaris;Empresaris;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
784;FALSE;FALSE;FALSE;Menys de 5;1TV;FALSE;Diàriament;TRUE;FALSE;FALSE;TRUE;Amb menys freq.;TRUE;FALSE;TRUE;Edat(35,45];Dona;Secundaris;Assalariats;125.000 - 210.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
7850;TRUE;FALSE;TRUE;Cap (o menys d'1 per;2TVs;FALSE;Diàriament;TRUE;TRUE;FALSE;TRUE;Diàriament;TRUE;TRUE;TRUE;Edat(35,45];Home;Superiors;Assalariats;NS/NC;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE
787;TRUE;TRUE;TRUE;Cap (o menys d'1 per;2TVs;FALSE;Diàriament;TRUE;TRUE;TRUE;FALSE;Diàriament;TRUE;TRUE;FALSE;Edat(35,45];Home;Secundaris;Assalariats;210.000 - 420.000;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE
7870;TRUE;FALSE;FALSE;Més de 20;3TVs;FALSE;Setmanalment;TRUE;FALSE;FALSE;TRUE;Setmanalment;TRUE;TRUE;TRUE;Edat(14,25];Dona;Superiors;Estudiants;NS/NC;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
7882;FALSE;FALSE;FALSE;Entre 5 i 10;2TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Diàriament;FALSE;TRUE;FALSE;Edat(14,25];Home;Primaris;Assalariats;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
789;FALSE;FALSE;FALSE;Cap (o menys d'1 per;2TVs;FALSE;Diàriament;TRUE;TRUE;TRUE;TRUE;Setmanalment;TRUE;TRUE;TRUE;Edat(45,55];Dona;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
79;TRUE;FALSE;FALSE;Menys de 5;3TVs;TRUE;Diàriament;TRUE;FALSE;FALSE;TRUE;Diàriament;TRUE;TRUE;TRUE;Edat(45,55];Dona;Superiors;Assalariats;420.000 - 675.000;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
7900;FALSE;FALSE;FALSE;Cap (o menys d'1 per;1TV;FALSE;Diàriament;TRUE;FALSE;TRUE;TRUE;Setmanalment;TRUE;TRUE;FALSE;Edat(35,45];Dona;Secundaris;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
7907;TRUE;FALSE;TRUE;Cap (o menys d'1 per;2TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;TRUE;Setmanalment;TRUE;FALSE;FALSE;Edat(25,35];Home;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
791;FALSE;FALSE;FALSE;NO;3TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Diàriament;FALSE;TRUE;FALSE;Edat(25,35];Dona;Secundaris;Estudiants;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
7919;TRUE;TRUE;TRUE;NO;2TVs;FALSE;Setmanalment;TRUE;FALSE;FALSE;TRUE;Setmanalment;TRUE;TRUE;FALSE;Edat(14,25];Dona;Superiors;Estudiants;125.000 - 210.000;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
7921;FALSE;FALSE;FALSE;NO;2TVs;TRUE;Diàriament;TRUE;FALSE;TRUE;FALSE;Diàriament;TRUE;FALSE;FALSE;Edat(35,45];Dona;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
7926;FALSE;FALSE;FALSE;Entre 5 i 10;1TV;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Setmanalment;TRUE;TRUE;FALSE;Edat(25,35];Dona;Secundaris;Empresaris;125.000 - 210.000;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE
7928;TRUE;FALSE;FALSE;Cap (o menys d'1 per;+3TVs;TRUE;Setmanalment;TRUE;TRUE;FALSE;TRUE;Diàriament;FALSE;TRUE;FALSE;Edat(25,35];Dona;Secundaris;Assalariats;NS/NC;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
794;TRUE;FALSE;FALSE;Entre 5 i 10;1TV;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Diàriament;TRUE;FALSE;FALSE;Edat(35,45];Dona;Superiors;Aturats;Menys de 125.000;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7941;TRUE;TRUE;TRUE;Entre 5 i 10;1TV;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Diàriament;TRUE;TRUE;TRUE;Edat(25,35];Dona;Secundaris;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
7942;TRUE;FALSE;FALSE;Cap (o menys d'1 per;3TVs;TRUE;Setmanalment;TRUE;FALSE;FALSE;FALSE;Mensualment;TRUE;TRUE;FALSE;Edat(65,99];Home;Secundaris;Altres inactius;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7943;TRUE;FALSE;FALSE;Entre 10 i 20;3TVs;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Mensualment;FALSE;TRUE;TRUE;Edat(25,35];Dona;Secundaris;Empresaris;NS/NC;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
795;TRUE;FALSE;FALSE;Cap (o menys d'1 per;1TV;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Diàriament;TRUE;TRUE;FALSE;Edat(45,55];Dona;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
7952;TRUE;FALSE;TRUE;Menys de 5;1TV;FALSE;Setmanalment;TRUE;FALSE;FALSE;FALSE;Setmanalment;FALSE;TRUE;TRUE;Edat(25,35];Home;Superiors;Aturats;NS/NC;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
796;FALSE;FALSE;FALSE;Cap (o menys d'1 per;+3TVs;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Diàriament;FALSE;TRUE;TRUE;Edat(35,45];Dona;Secundaris;Mestressa casa;125.000 - 210.000;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
797;TRUE;FALSE;TRUE;Menys de 5;2TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;TRUE;Setmanalment;TRUE;TRUE;TRUE;Edat(14,25];Dona;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
798;TRUE;FALSE;TRUE;NO;1TV;TRUE;Diàriament;TRUE;FALSE;FALSE;FALSE;Diàriament;TRUE;TRUE;FALSE;Edat(45,55];Home;Superiors;Assalariats;NS/NC;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE
7981;TRUE;TRUE;TRUE;Cap (o menys d'1 per;2TVs;FALSE;Setmanalment;FALSE;TRUE;FALSE;FALSE;Setmanalment;FALSE;TRUE;FALSE;Edat(35,45];Dona;Primaris;Mestressa casa;125.000 - 210.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
80;FALSE;FALSE;FALSE;NO;3TVs;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Setmanalment;TRUE;FALSE;FALSE;Edat(45,55];Home;Secundaris;Assalariats;NS/NC;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
8001;TRUE;FALSE;TRUE;Menys de 5;+3TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;TRUE;Diàriament;TRUE;TRUE;FALSE;Edat(14,25];Home;Superiors;Estudiants;210.000 - 420.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
8006;TRUE;FALSE;FALSE;Entre 10 i 20;1TV;FALSE;Diàriament;TRUE;TRUE;FALSE;TRUE;Diàriament;TRUE;TRUE;FALSE;Edat(14,25];Dona;Superiors;Estudiants;NS/NC;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
802;TRUE;FALSE;FALSE;Cap (o menys d'1 per;2TVs;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Setmanalment;FALSE;FALSE;TRUE;Edat(25,35];Dona;Superiors;Assalariats;420.000 - 675.000;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
803;TRUE;FALSE;TRUE;NO;2TVs;FALSE;Diàriament;FALSE;TRUE;FALSE;FALSE;Diàriament;TRUE;TRUE;TRUE;Edat(25,35];Home;Superiors;Assalariats;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
804;TRUE;FALSE;FALSE;Cap (o menys d'1 per;2TVs;FALSE;Diàriament;TRUE;TRUE;FALSE;TRUE;Diàriament;FALSE;FALSE;TRUE;Edat(25,35];Home;Superiors;Assalariats;210.000 - 420.000;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE
8046;TRUE;TRUE;TRUE;Menys de 5;3TVs;TRUE;Mensualment;TRUE;FALSE;FALSE;FALSE;Mensualment;TRUE;TRUE;FALSE;Edat(14,25];Dona;Superiors;Assalariats;NS/NC;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
8052;TRUE;FALSE;FALSE;Entre 5 i 10;2TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Setmanalment;TRUE;TRUE;TRUE;Edat(14,25];Dona;Secundaris;Estudiants;NS/NC;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE
809;TRUE;TRUE;TRUE;Menys de 5;2TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;TRUE;Diàriament;FALSE;TRUE;FALSE;Edat(14,25];Dona;Secundaris;Estudiants;NS/NC;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
8106;TRUE;FALSE;TRUE;Cap (o menys d'1 per;3TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Diàriament;FALSE;TRUE;FALSE;Edat(55,65];Dona;Secundaris;Assalariats;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
811;TRUE;FALSE;FALSE;Cap (o menys d'1 per;3TVs;FALSE;Diàriament;TRUE;FALSE;FALSE;FALSE;Setmanalment;TRUE;FALSE;FALSE;Edat(14,25];Home;Primaris;Assalariats;NS/NC;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
812;TRUE;FALSE;TRUE;Entre 10 i 20;3TVs;FALSE;Diàriament;TRUE;FALSE;TRUE;FALSE;Diàriament;TRUE;TRUE;TRUE;Edat(14,25];Dona;Superiors;Assalariats;420.000 - 675.000;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
8144;FALSE;FALSE;FALSE;NO;2TVs;TRUE;Setmanalment;TRUE;FALSE;TRUE;FALSE;Setmanalment;TRUE;FALSE;FALSE;Edat(25,35];Dona;Superiors;Empresaris;210.000 - 420.000;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
815;FALSE;FALSE;FALSE;Entre 5 i 10;1TV;FALSE;Mensualment;TRUE;FALSE;FALSE;FALSE;Amb menys freq.;FALSE;TRUE;FALSE;Edat(25,35];Dona;Secundaris;Assalariats;125.000 - 210.000;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
